BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
C2:30:13:AB:65:96,2023-05-10 04:02:13,2023-05-10 04:19:08,6,10,Open, ,,-78, ,0,0.0.0.0,15,Galaxy A02s77a1, ,45.206853,25.328443
54:E1:05:77:D0:F1,2023-05-10 04:18:52,2023-05-10 04:18:58,13,,, ,,, ,0,0.0.0.0,17,54E10577D0F1, ,0,0
8A:06:C3:CC:68:4C,2023-05-09 23:05:00,2023-05-10 04:20:39,9,10,WPA2, ,PSK,-76, ,0,0.0.0.0,11,HOME_SINAIA, ,45.206853,25.3284429999999
20:37:06:AB:45:B4,2023-05-10 00:11:51,2023-05-10 04:20:17,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,3,ADM, ,45.206853,25.328443
20:37:06:AB:45:B3,2023-05-10 03:57:10,2023-05-10 04:20:17,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,10,his_wvoip2, ,45.206853,25.328443
48:7A:FF:95:E9:14,2023-05-10 04:20:16,2023-05-10 04:20:16,157,60,WPA2, ,PSK,-78, ,0,0.0.0.0,12,Hyundai_moR9, ,45.206853,25.328443
04:18:D6:87:16:C5,2023-05-10 03:29:17,2023-05-10 04:21:26,1,0,, ,,0, ,0,0.0.0.0,17,0418D68716C5, ,0,0
62:E6:F0:AB:5B:F7,2023-05-10 04:22:36,2023-05-10 04:22:36,11,10,WPA2, ,PSK,-78, ,0,0.0.0.0,10,MBUX 65824, ,45.206853,25.328443
76:95:EC:0C:64:76,2023-05-10 04:23:12,2023-05-10 04:23:23,1,10,WPA2, ,PSK,-74, ,0,0.0.0.0,5,WLAN1, ,45.206853,25.328443
A2:D3:62:C7:43:C1,2023-05-10 04:23:33,2023-05-10 04:23:39,1,10,WPA2, ,PSK,-36, ,0,0.0.0.0,2,CD, ,45.206853,25.328443
44:27:F3:58:6D:F8,2023-05-10 04:23:18,2023-05-10 04:23:50,11,10,WPA2, ,PSK,-36, ,0,0.0.0.0,20,70mai_Pro Plus+_6df8, ,45.206853,25.328443
D2:40:EF:72:14:D6,2023-05-10 04:24:00,2023-05-10 04:24:05,6,10,WPA2, ,PSK,-74, ,0,0.0.0.0,13,My Skoda 1793, ,45.206853,25.328443
20:37:06:D5:73:C1,2023-05-09 22:47:22,2023-05-10 04:25:04,1,10,WPA2, ,PSK,-66, ,0,0.0.0.0,17,203706D573C1, ,45.206853,25.328443
1C:4B:D6:81:84:89,2023-05-10 04:07:16,2023-05-10 04:25:09,6,10,WPA2, ,PSK,-48, ,0,0.0.0.0,17,1C4BD6818489, ,45.206853,25.328443
54:67:51:50:E3:C2,2023-05-09 22:56:56,2023-05-10 04:25:30,2,0,, ,,0, ,0,0.0.0.0,17,54675150E3C2, ,0,0
4E:11:AE:05:0F:4C,2023-05-09 22:45:57,2023-05-10 04:26:02,1,10,WPA2, ,PSK,-78, ,0,0.0.0.0,14,W60_1375941278, ,45.206853,25.328443
BA:9F:09:32:BC:F4,2023-05-10 04:27:36,2023-05-10 04:27:39,11,60,WPA2, ,PSK,-75, ,0,0.0.0.0,16,DIRECT-BMW 01309, ,45.206853,25.328443
BA:9F:09:22:BC:F4,2023-05-10 04:27:37,2023-05-10 04:27:37,157,60,WPA2, ,PSK,-69, ,0,0.0.0.0,16,DIRECT-BMW 01309, ,45.206853,25.328443
72:74:14:58:AD:79,2023-05-10 04:27:44,2023-05-10 04:27:54,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,13,My Skoda 7586, ,45.206853,25.328443
50:C7:BF:65:C5:70,2023-05-09 22:53:24,2023-05-10 04:29:14,4,10,Open, ,,-78, ,0,0.0.0.0,11,Net_Guest_C, ,45.206853,25.328443
AC:22:05:62:86:C7,2023-05-10 04:29:59,2023-05-10 04:30:13,6,,, ,,, ,0,0.0.0.0,17,AC22056286C7, ,0,0
6C:5A:B0:55:3B:2B,2023-05-09 23:05:47,2023-05-10 04:30:18,4,10,WPA2, ,PSK,-76, ,0,0.0.0.0,8,SuperNet, ,45.206853,25.328443
20:37:06:D5:16:D4,2023-05-09 22:39:25,2023-05-10 04:31:11,11,10,WPA2, ,PSK,-72, ,0,0.0.0.0,3,ADM, ,45.2068530000001,25.3284430000002
D8:07:B6:4F:2E:E1,2023-05-10 00:44:28,2023-05-10 04:31:11,36,60,WPA2, ,PSK,-85, ,0,0.0.0.0,12,DigiNet 5Ghz, ,45.206853,25.328443
48:7A:FF:94:4C:98,2023-05-10 04:30:56,2023-05-10 04:30:57,153,60,WPA2, ,PSK,-78, ,0,0.0.0.0,12,Hyundai_Q0sZ, ,45.206853,25.328443
1E:E1:92:D0:A8:1A,2023-05-10 04:31:04,2023-05-10 04:31:05,149,60,WPA2, ,PSK,-66, ,0,0.0.0.0,16,DIRECT-BMW 87793, ,45.206853,25.328443
1E:E1:92:D0:A8:9B,2023-05-10 04:31:06,2023-05-10 04:31:06,11,60,WPA2, ,PSK,-89, ,0,0.0.0.0,16,DIRECT-BMW 87793, ,45.206853,25.328443
D8:32:14:2F:5C:05,2023-05-10 01:43:45,2023-05-10 04:31:38,48,60,WPA2, ,PSK,-85, ,0,0.0.0.0,6,K2K_5G, ,45.206853,25.328443
14:18:2A:2E:7B:C1,2023-05-09 22:46:41,2023-05-10 04:32:04,13,60,WPA2, ,PSK,-78, ,26,0.0.0.0,9,DIGI-2wMR, ,45.2068529999998,25.328443
00:54:AF:B8:16:65,2023-05-10 04:32:20,2023-05-10 04:32:41,12,10,WPA2, ,PSK,-44, ,0,0.0.0.0,11,Hotspot1665, ,45.206853,25.328443
04:D9:F5:A2:9C:B0,2023-05-09 22:39:35,2023-05-10 04:33:08,10,0,, ,,0, ,0,0.0.0.0,17,04D9F5A29CB0, ,0,0
20:37:06:AB:45:B1,2023-05-10 00:45:21,2023-05-10 04:33:50,6,10,WPA2, ,PSK,-78, ,0,0.0.0.0,17,203706AB45B1, ,45.206853,25.328443
1A:EB:B6:CB:3D:D6,2023-05-09 22:40:01,2023-05-10 04:34:17,5,10,WPA2, ,PSK,-78, ,0,0.0.0.0,16,zEQQ0aa8BtzTtr5Z, ,45.206853,25.3284429999999
14:18:2A:3F:0D:79,2023-05-09 22:42:52,2023-05-10 04:35:13,40,60,WPA2, ,PSK,-74, ,0,0.0.0.0,15,DIGI-Regal-5Ghz, ,45.2068529999999,25.3284429999999
16:18:2A:8F:0D:71,2023-05-09 22:49:57,2023-05-10 04:35:13,40,60,WPA2, ,PSK,-74, ,0,0.0.0.0,17,16182A8F0D71, ,45.2068529999999,25.3284429999999
20:37:06:D5:16:D2,2023-05-09 22:39:25,2023-05-10 04:35:42,11,10,WPA2, ,PSK,-74, ,0,0.0.0.0,9,his_wvoip, ,45.2068530000001,25.3284430000002
CC:50:0A:96:86:B8,2023-05-10 04:35:26,2023-05-10 04:35:42,7,,, ,,, ,0,0.0.0.0,17,CC500A9686B8, ,0,0
D8:47:32:F6:23:B7,2023-05-09 22:39:19,2023-05-10 04:36:03,5,60,WPA2, ,PSK,-62, ,59,0.0.0.0,6,MARINA, ,45.2068530000002,25.3284430000001
B8:DD:71:E2:E5:DE,2023-05-09 22:40:39,2023-05-10 04:36:08,9,10,WPA2, ,PSK,-76, ,0,0.0.0.0,8,Flandria, ,45.2068530000001,25.3284429999999
2C:D2:6B:BE:93:AA,2023-05-10 04:35:44,2023-05-10 04:36:03,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,14,70mai_d08_93aa, ,45.206853,25.328443
