BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
0C:80:63:BA:FC:33,2023-05-10 03:00:55,2023-05-10 05:00:52,2,10,WPA2, ,PSK,-40, ,15,0.0.0.0,12,TP-Link_FC33, ,47.061954,27.3357120000003
90:F8:91:21:D9:9F,2023-05-10 03:00:55,2023-05-10 05:00:46,1,10,WPA2, ,PSK,-46, ,0,0.0.0.0,14,DIGI-24-21D99F, ,47.061954,27.3357120000001
72:5F:67:64:46:F8,2023-05-10 03:00:55,2023-05-10 05:00:46,5,10,WPA2, ,PSK,-50, ,0,0.0.0.0,24,Orange-M5a5-2.4G_2.4GEXT, ,47.061954,27.335712
E8:DE:27:94:0F:64,2023-05-10 03:00:56,2023-05-10 05:00:52,5,540,WPA2, ,PSK,-48, ,22,0.0.0.0,19,ROBERT-PC_Network_1, ,47.061954,27.3357120000001
B0:4E:26:0F:88:D5,2023-05-10 03:00:56,2023-05-10 05:00:52,11,10,WPA2, ,PSK,-54, ,1,0.0.0.0,12,TP-Link_88D5, ,47.061954,27.335712
54:67:51:DC:0E:56,2023-05-10 03:00:56,2023-05-10 05:00:49,100,60,WPA2, ,PSK,-68, ,0,0.0.0.0,10,UPC989AA7A, ,47.061954,27.3357119999998
04:92:26:CC:E5:8C,2023-05-10 03:00:56,2023-05-10 05:00:44,104,60,WPA2, ,PSK,-72, ,0,0.0.0.0,11,Wireless_5G, ,47.0619540000003,27.3357119999999
40:B0:76:00:0A:A4,2023-05-10 03:00:56,2023-05-10 05:00:49,112,60,WPA2, ,PSK,-58, ,0,0.0.0.0,9,Hermes_5G, ,47.0619539999996,27.3357119999998
18:31:BF:5A:BC:3C,2023-05-10 03:00:56,2023-05-10 05:00:49,100,60,WPA2, ,PSK,-73, ,453,0.0.0.0,13,Quesadilla_5G, ,47.0619539999997,27.3357119999998
50:78:B3:A7:12:70,2023-05-10 03:00:59,2023-05-10 05:00:46,1,10,WPA2, ,PSK,-50, ,4,0.0.0.0,3,Adi, ,47.061954,27.335712
34:75:63:C6:C9:A3,2023-05-10 03:00:59,2023-05-10 05:00:46,1,10,WPA2, ,PSK,-22, ,0,0.0.0.0,14,70mai_d06_c9a3, ,47.0619539999996,27.3357120000002
70:C7:F2:B0:4E:78,2023-05-10 03:00:59,2023-05-10 05:00:46,4,10,WPA2, ,PSK,-46, ,0,0.0.0.0,11,HUAWEI-5rQr, ,47.061954,27.335712
40:B0:76:00:0A:A0,2023-05-10 03:00:59,2023-05-10 05:00:52,3,10,WPA2, ,PSK,-36, ,403,0.0.0.0,6,Hermes, ,47.061954,27.3357120000003
7A:EB:B6:36:B0:97,2023-05-10 03:01:00,2023-05-10 05:00:53,40,60,WPA2, ,PSK,-70, ,0,0.0.0.0,5,_AxA_, ,47.0619540000001,27.3357119999998
0C:80:63:BA:FC:32,2023-05-10 03:01:00,2023-05-10 05:00:42,36,60,WPA2, ,PSK,-69, ,0,0.0.0.0,15,TP-Link_FC33_5G, ,47.0619540000001,27.3357119999999
54:67:51:03:F9:F4,2023-05-10 03:01:00,2023-05-10 05:00:53,44,60,WPA2, ,PSK,-70, ,0,0.0.0.0,10,UPC7A37671, ,47.0619539999997,27.3357119999998
C0:25:2F:7D:D9:91,2023-05-10 03:01:00,2023-05-10 05:00:53,44,60,WPA2, ,PSK,-77, ,0,0.0.0.0,18,SpeedNet23_D98F_5G, ,47.0619540000001,27.3357119999999
7A:EB:B6:36:B0:90,2023-05-10 03:01:00,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-70, ,0,0.0.0.0,17,7AEBB636B090, ,47.0619540000001,27.3357119999998
A4:81:7A:48:EA:51,2023-05-10 03:01:00,2023-05-10 05:00:48,44,60,WPA2-CCMP, ,,-79, ,6,0.0.0.0,5,LWL-M, ,47.0619539999998,27.3357120000003
14:EB:B6:C8:0D:57,2023-05-10 03:01:00,2023-05-10 05:00:53,44,60,WPA2, ,PSK,-76, ,0,0.0.0.0,9,Pab house, ,47.0619540000002,27.3357119999999
A4:81:7A:48:EA:52,2023-05-10 03:01:00,2023-05-10 05:00:48,44,60,Open, ,,-79, ,0,0.0.0.0,12,welcome@lidl, ,47.0619539999998,27.3357120000003
1A:EB:B6:C8:0D:57,2023-05-10 03:01:00,2023-05-10 05:00:53,44,60,WPA2, ,PSK,-75, ,0,0.0.0.0,17,1AEBB6C80D57, ,47.0619540000003,27.3357119999999
C0:25:2F:7D:D9:8F,2023-05-10 03:01:00,2023-05-10 05:00:53,48,10,WPA2, ,PSK,-36, ,1251,0.0.0.0,15,SpeedNet23_D98F, ,47.0619539999999,27.3357120000003
14:18:2A:3A:06:C9,2023-05-10 03:01:00,2023-05-10 05:00:48,44,60,WPA2, ,PSK,-81, ,0,0.0.0.0,9,DIGI-k73G, ,47.061954,27.3357119999999
D4:B7:09:03:76:21,2023-05-10 03:01:01,2023-05-10 05:00:54,52,60,WPA2, ,PSK,-71, ,0,0.0.0.0,11,DIGI-5-7620, ,47.0619539999999,27.3357119999998
E8:6E:44:09:50:55,2023-05-10 03:01:01,2023-05-10 05:00:54,64,240,WPA2, ,PSK,-72, ,0,0.0.0.0,6,Marian, ,47.0619540000002,27.3357119999998
EA:6E:44:99:50:55,2023-05-10 03:01:01,2023-05-10 05:00:54,64,60,WPA2, ,PSK,-73, ,0,0.0.0.0,17,EA6E44995055, ,47.0619540000002,27.3357119999998
90:F8:91:21:D7:B0,2023-05-10 03:01:04,2023-05-10 05:00:46,1,10,WPA2, ,PSK,-46, ,0,0.0.0.0,14,DIGI-24-21D7B0, ,47.061954,27.335712
72:27:F5:12:8B:81,2023-05-10 03:01:05,2023-05-10 05:00:46,4,10,WPA2, ,PSK,-36, ,0,0.0.0.0,17,7227F5128B81, ,47.061954,27.335712
E8:6E:44:09:50:54,2023-05-10 03:01:05,2023-05-10 05:00:47,5,110,WPA2, ,PSK,-50, ,89,0.0.0.0,6,Marian, ,47.061954,27.335712
72:27:F5:12:8B:80,2023-05-10 03:01:05,2023-05-10 05:00:46,4,10,WPA2, ,PSK,-52, ,8,0.0.0.0,18,Martin Router King, ,47.061954,27.335712
18:C5:8A:7F:0E:E8,2023-05-10 03:01:05,2023-05-10 05:00:46,6,10,WPA2, ,PSK,-40, ,0,0.0.0.0,11,HUAWEI-ytXx, ,47.061954,27.3357120000002
14:16:9D:4F:39:8C,2023-05-10 03:01:06,2023-05-10 05:00:48,44,60,WPA2-CCMP, ,,-79, ,0,0.0.0.0,5,WIFI2, ,47.061954,27.3357120000003
54:67:51:9E:0F:56,2023-05-10 03:01:06,2023-05-10 05:00:42,36,60,WPA2, ,PSK,-71, ,0,0.0.0.0,10,UPC7D949F4, ,47.0619540000002,27.3357119999999
6A:EB:B6:24:44:BF,2023-05-10 03:01:11,2023-05-10 05:00:37,40,60,WPA2, ,PSK,-80, ,12,0.0.0.0,9,Free 2 5G, ,47.061954,27.3357120000003
14:EB:B6:36:7D:62,2023-05-10 03:01:11,2023-05-10 05:00:36,36,60,WPA2, ,PSK,-80, ,0,0.0.0.0,15,TP-Link_7D64_5G, ,47.0619539999999,27.3357120000004
A2:EB:B6:36:7D:64,2023-05-10 03:01:11,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-80, ,0,0.0.0.0,17,A2EBB6367D64, ,47.0619539999999,27.3357120000004
50:D4:F7:67:D3:AC,2023-05-10 03:01:11,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-84, ,0,0.0.0.0,15,TP-Link_D3AD_5G, ,47.061954,27.335712
80:8C:97:30:F9:17,2023-05-10 03:01:11,2023-05-10 05:00:36,36,60,WPA2, ,PSK,-82, ,0,0.0.0.0,17,ClinicaNMedical 1, ,47.061954,27.3357120000003
6A:EB:B6:24:44:B8,2023-05-10 03:01:11,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-80, ,0,0.0.0.0,17,6AEBB62444B8, ,47.061954,27.3357120000003
62:A2:F4:89:EF:B7,2023-05-10 03:01:11,2023-05-10 05:00:37,40,60,WPA2, ,PSK,-80, ,3,0.0.0.0,15,TP-Link_EFB8_5G, ,47.061954,27.335712
54:67:51:78:2D:8A,2023-05-10 03:01:11,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-82, ,0,0.0.0.0,10,UPC6D34414, ,47.061954,27.3357120000003
C0:74:AD:0A:23:09,2023-05-10 03:01:15,2023-05-10 05:00:46,2,10,WPA2, ,PSK,-52, ,0,0.0.0.0,16,GC-HanulVisoianu, ,47.061954,27.3357119999999
80:8C:97:30:F0:8E,2023-05-10 03:01:17,2023-05-10 05:00:42,48,60,WPA2, ,PSK,-82, ,0,0.0.0.0,13,DIGI-5-30F08E, ,47.061954,27.3357119999999
14:16:9D:4F:37:8C,2023-05-10 03:01:17,2023-05-10 05:00:43,64,60,WPA2-CCMP, ,,-77, ,0,0.0.0.0,5,WIFI2, ,47.061954,27.335712
6A:C6:3A:BB:AA:3B,2023-05-10 03:01:20,2023-05-10 05:00:46,1,10,Open, ,,-54, ,11,0.0.0.0,11,STPlug_AA3B, ,47.061954,27.335712
14:16:9D:4F:39:8B,2023-05-10 03:01:22,2023-05-10 05:00:48,44,60,WPA2, ,PSK,-79, ,0,0.0.0.0,5,WIFI4, ,47.061954,27.3357120000002
14:16:9D:4F:39:8D,2023-05-10 03:01:22,2023-05-10 05:00:48,44,60,WPA2, ,PSK,-79, ,0,0.0.0.0,7,EXT_DEV, ,47.061954,27.3357120000002
14:16:9D:4F:39:8E,2023-05-10 03:01:22,2023-05-10 05:00:48,44,60,WPA2, ,PSK,-78, ,0,0.0.0.0,5,WIFI5, ,47.061954,27.3357120000002
14:16:9D:4F:39:8F,2023-05-10 03:01:22,2023-05-10 05:00:48,44,60,WPA2, ,PSK,-72, ,10,0.0.0.0,5,WIFI3, ,47.061954,27.3357120000003
6A:A2:F4:89:EF:B0,2023-05-10 03:01:26,2023-05-10 05:00:36,8,10,WPA2, ,PSK,-44, ,0,0.0.0.0,12,TP-Link_EFB8, ,47.061954,27.3357120000001
6A:A2:F4:89:EF:B1,2023-05-10 03:01:26,2023-05-10 05:00:36,8,10,WPA2, ,PSK,-46, ,0,0.0.0.0,17,6AA2F489EFB1, ,47.061954,27.3357120000001
2C:4D:54:1B:F5:98,2023-05-10 03:01:26,2023-05-10 05:00:52,11,10,WPA2, ,PSK,-56, ,6,0.0.0.0,4,ASUS, ,47.061954,27.3357119999999
62:A2:F4:89:EF:B0,2023-05-10 03:01:32,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-80, ,0,0.0.0.0,17,62A2F489EFB0, ,47.061954,27.335712
62:27:F5:1B:E2:EF,2023-05-10 03:01:32,2023-05-10 05:00:37,40,60,WPA2, ,PSK,-81, ,0,0.0.0.0,15,TP-Link_E2F0_5G, ,47.061954,27.3357120000002
04:92:26:CC:E5:88,2023-05-10 03:01:37,2023-05-10 05:00:47,1,10,WPA2, ,PSK,-54, ,27,0.0.0.0,8,Wireless, ,47.061954,27.3357119999999
38:6B:1C:6D:7A:1E,2023-05-10 03:01:48,2023-05-10 05:00:52,11,10,WPA2, ,PSK,-52, ,6,0.0.0.0,8,Angelina, ,47.061954,27.3357119999999
B0:4E:26:0F:88:D4,2023-05-10 03:02:15,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-79, ,0,0.0.0.0,10,constantin, ,47.0619539999999,27.3357120000004
54:67:51:03:FA:05,2023-05-10 03:02:24,2023-05-10 05:00:46,1,10,WPA2, ,PSK,-50, ,0,0.0.0.0,10,UPC7A37671, ,47.061954,27.335712
8A:31:92:DE:3D:98,2023-05-10 03:04:38,2023-05-10 05:00:52,5,10,WPA2, ,PSK,-48, ,25,0.0.0.0,9,ICRIS-2.4, ,47.061954,27.3357119999999
30:B5:C2:53:8D:A6,2023-05-10 03:05:15,2023-05-10 05:00:46,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,12,TP-LINK_8DA6, ,47.061954,27.335712
BC:C0:0F:64:DD:C8,2023-05-10 03:05:36,2023-05-10 05:00:46,1,60,WPA2, ,PSK,-46, ,20,0.0.0.0,11,DIGI_64ddc8, ,47.061954,27.335712
82:EB:B6:36:B0:90,2023-05-10 03:05:58,2023-05-10 05:00:52,10,10,WPA2, ,PSK,-54, ,13,0.0.0.0,5,_AxA_, ,47.061954,27.335712
62:27:F5:1B:E2:E8,2023-05-10 03:06:31,2023-05-10 05:00:37,36,60,WPA2, ,PSK,-81, ,0,0.0.0.0,17,6227F51BE2E8, ,47.061954,27.3357120000002
90:F8:91:21:D9:A0,2023-05-10 03:07:19,2023-05-10 05:00:48,48,60,WPA2, ,PSK,-81, ,0,0.0.0.0,13,DIGI-5-21D9A0, ,47.061954,27.3357120000002
80:8C:97:13:86:68,2023-05-10 03:12:22,2023-05-10 05:00:36,2,0,, ,,0, ,0,0.0.0.0,17,808C97138668, ,0,0
D4:F9:A1:76:67:D0,2023-05-10 03:18:51,2023-05-10 05:00:46,1,10,WPA2, ,PSK,-58, ,0,0.0.0.0,11,HUAWEI-ND8x, ,47.061954,27.335712
C0:25:2F:A2:E8:28,2023-05-10 03:24:06,2023-05-10 05:00:52,5,10,WPA2, ,PSK,-72, ,1,0.0.0.0,13,MERCUSYS_E828, ,47.061954,27.335712
82:31:92:DE:3D:98,2023-05-10 03:56:59,2023-05-10 05:00:53,44,60,WPA2, ,PSK,-72, ,0,0.0.0.0,17,823192DE3D98, ,47.061954,27.3357119999999
82:31:92:DE:3D:9F,2023-05-10 03:56:59,2023-05-10 05:00:53,36,60,WPA2, ,PSK,-72, ,0,0.0.0.0,8,ICRIS-5G, ,47.061954,27.3357119999999
D4:B7:09:E6:39:BE,2023-05-10 04:06:50,2023-05-10 05:00:52,11,0,, ,,0, ,0,0.0.0.0,17,D4B709E639BE, ,0,0
DE:4D:4D:03:06:06,2023-05-10 04:52:15,2023-05-10 05:00:46,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,17,Galaxy Tab A8738b, ,47.061954,27.335712
60:1D:9D:A7:81:5F,2023-05-10 05:00:46,2023-05-10 05:00:46,6,10,WPA2, ,PSK,-54, ,0,0.0.0.0,14,70mai_d06_815f, ,47.061954,27.335712
